-3.14159265358979,-40
-3.140021857263,-40
-3.1384510609362,-40
-3.13688026460941,-40
-3.13530946828261,-40
-3.13373867195582,-40
-3.13216787562902,-40
-3.13059707930223,-40
-3.12902628297543,-40
-3.12745548664864,-40
-3.12588469032184,-40
-3.12431389399505,-40
-3.12274309766825,-40
-3.12117230134146,-40
-3.11960150501466,-40
-3.11803070868787,-40
-3.11645991236107,-40
-3.11488911603428,-40
-3.11331831970748,-40
-3.11174752338069,-40
-3.1101767270539,-40
-3.1086059307271,-40
-3.10703513440031,-40
-3.10546433807351,-39.8862016169515
-3.10389354174672,-39.5416433260365
-3.10232274541992,-39.2477707960485
-3.10075194909313,-39.0022508307146
-3.09918115276633,-38.8027980907679
-3.09761035643954,-38.6470428933793
-3.09603956011274,-38.5323751715686
-3.09446876378595,-38.4557558011205
-3.09289796745915,-38.4134874857422
-3.09132717113236,-38.4009411194976
-3.08975637480556,-38.4122425494901
-3.08818557847877,-38.4399424880142
-3.08661478215197,-38.4747226876461
-3.08504398582518,-38.5052353307447
-3.08347318949838,-38.5182217061599
-3.08190239317159,-38.4990845023726
-3.08033159684479,-38.433047954235
-3.078760800518,-38.3068825373546
-3.0771900041912,-38.1109009404836
-3.07561920786441,-37.8406688516967
-3.07404841153761,-37.4978225223929
-3.07247761521082,-37.08966695299
-3.07090681888402,-36.6277159669928
-3.06933602255723,-36.1257192352261
-3.06776522623043,-35.5977855975266
-3.06619442990364,-35.0570003893262
-3.06462363357684,-34.5146467046208
-3.06305283725005,-33.9799372640301
-3.06148204092325,-33.4600859041171
-3.05991124459646,-32.9605578543326
-3.05834044826966,-32.4853837695737
-3.05676965194287,-32.0374698218876
-3.05519885561607,-31.618871427871
-3.05362805928928,-31.2310199948455
-3.05205726296248,-30.8749036168912
-3.05048646663569,-30.5512077094075
-3.04891567030889,-30.2604230327656
-3.0473448739821,-30.0029282715642
-3.0457740776553,-29.7790533547089
-3.04420328132851,-29.5891285588301
-3.04263248500171,-29.4335233740167
-3.04106168867492,-29.3126782109742
-3.03949089234812,-29.2271313001473
-3.03792009602133,-29.1775425482163
-3.03634929969453,-29.1647156310464
-3.03477850336774,-29.1896191577906
-3.03320770704095,-29.2534072646818
-3.03163691071415,-29.3574393840091
-3.03006611438736,-29.5032980200505
-3.02849531806056,-29.6928018776765
-3.02692452173377,-29.9280091637154
-3.02535372540697,-30.2112014966883
-3.02378292908018,-30.5448311686911
-3.02221213275338,-30.9314009479586
-3.02064133642659,-31.3732217550297
-3.01907054009979,-31.8719520174395
-3.017499743773,-32.4277523114332
-3.0159289474462,-33.0377782151305
-3.01435815111941,-33.6935879456015
-3.01278735479261,-34.3769451618478
-3.01121655846582,-35.0537942725953
-3.00964576213902,-35.6677666820871
-3.00807496581223,-36.1386336760263
-3.00650416948543,-36.3759905010154
-3.00493337315864,-36.3135912977922
-3.00336257683184,-35.9456105591029
-3.00179178050505,-35.3302569160947
-3.00022098417825,-34.5567827769506
-2.99865018785146,-33.7086955729592
-2.99707939152466,-32.8465687467757
-2.99550859519787,-32.0078336226803
-2.99393779887107,-31.2129741379347
-2.99236700254428,-30.4718007967912
-2.99079620621748,-29.7879603345824
-2.98922540989069,-29.1617628604663
-2.98765461356389,-28.5918396273374
-2.9860838172371,-28.0760792452592
-2.9845130209103,-27.6121422807357
-2.98294222458351,-27.1977362222452
-2.98137142825671,-26.8307565753313
-2.97980063192992,-26.5093544238745
-2.97822983560312,-26.2319646426007
-2.97665903927633,-25.9973141093173
-2.97508824294953,-25.8044208981329
-2.97351744662274,-25.6525907353853
-2.97194665029594,-25.5414143828487
-2.97037585396915,-25.4707681878802
-2.96880505764235,-25.4408193087594
-2.96723426131556,-25.4520368063679
-2.96566346498876,-25.5052097343489
-2.96409266866197,-25.6014734704437
-2.96252187233517,-25.7423457566158
-2.96095107600838,-25.9297742059365
-2.95938027968158,-26.1661973153333
-2.95780948335479,-26.4546211397324
-2.956238687028,-26.7987133859807
-2.9546678907012,-27.2029149857283
-2.95309709437441,-27.6725644221467
-2.95152629804761,-28.2140181598367
-2.94995550172082,-28.8347221306775
-2.94838470539402,-29.5431226216966
-2.94681390906723,-30.348149006096
-2.94524311274043,-31.257636465217
-2.94367231641364,-32.274221686126
-2.94210152008684,-33.3854720010282
-2.94053072376005,-34.5421752088914
-2.93895992743325,-35.6192838312874
-2.93738913110646,-36.3806449906635
-2.93581833477966,-36.5454959577662
-2.93424753845287,-36.0162327102451
-2.93267674212607,-34.9855417871163
-2.93110594579928,-33.7376397700032
-2.92953514947248,-32.4674447027841
-2.92796435314569,-31.2669494933011
-2.92639355681889,-30.1683779521324
-2.9248227604921,-29.1769414418461
-2.9232519641653,-28.2873651827793
-2.92168116783851,-27.4911177334008
-2.92011037151171,-26.7793398783436
-2.91853957518492,-26.1439249899829
-2.91696877885812,-25.5778336305732
-2.91539798253133,-25.0751050768176
-2.91382718620453,-24.6307608445711
-2.91225638987774,-24.2406809430898
-2.91068559355094,-23.9014847499052
-2.90911479722415,-23.6104276603527
-2.90754400089735,-23.3653160810855
-2.90597320457056,-23.1644400306155
-2.90440240824376,-23.0065215839755
-2.90283161191697,-22.8906773367224
-2.90126081559017,-22.8163933915156
-2.89969001926338,-22.783511846712
-2.89811922293658,-22.7922283007335
-2.89654842660979,-22.8431004595372
-2.89497763028299,-22.9370685647129
-2.8934068339562,-23.0754890861797
-2.8918360376294,-23.2601840039536
-2.89026524130261,-23.4935091142329
-2.88869444497581,-23.7784462303821
-2.88712364864902,-24.1187260125238
-2.88555285232222,-24.5189905234127
-2.88398205599543,-24.9850073903038
-2.88241125966864,-25.5239500456948
-2.88084046334184,-26.1447587430995
-2.87926966701505,-26.8585881425493
-2.87769887068825,-27.6793091682948
-2.87612807436146,-28.6239060072837
-2.87455727803466,-29.7122138834192
-2.87298648170787,-30.9642291436116
-2.87141568538107,-32.3895370043902
-2.86984488905428,-33.9530664396783
-2.86827409272748,-35.4824339267804
-2.86670329640069,-36.5217721241474
-2.86513250007389,-36.4793746019564
-2.8635617037471,-35.3529048580959
-2.8619909074203,-33.7329775650043
-2.86042011109351,-32.0771783764632
-2.85884931476671,-30.5590356360508
-2.85727851843992,-29.2140198321568
-2.85570772211312,-28.0326318405043
-2.85413692578633,-26.9948585165775
