-3.1416,-100
-3.1385,-91.157
-3.1353,-79.123
-3.1322,-72.09
-3.129,-67.107
-3.1259,-63.25
-3.1227,-60.106
-3.1196,-57.456
-3.1165,-55.169
-3.1133,-53.16
-3.1102,-51.37
-3.107,-49.76
-3.1039,-48.298
-3.1008,-46.962
-3.0976,-45.733
-3.0945,-44.598
-3.0913,-43.545
-3.0882,-42.564
-3.085,-41.648
-3.0819,-40.791
-3.0788,-39.986
-3.0756,-39.23
-3.0725,-38.518
-3.0693,-37.847
-3.0662,-37.214
-3.0631,-36.616
-3.0599,-36.051
-3.0568,-35.517
-3.0536,-35.012
-3.0505,-34.534
-3.0473,-34.083
-3.0442,-33.657
-3.0411,-33.254
-3.0379,-32.875
-3.0348,-32.517
-3.0316,-32.18
-3.0285,-31.864
-3.0254,-31.568
-3.0222,-31.29
-3.0191,-31.032
-3.0159,-30.792
-3.0128,-30.57
-3.0096,-30.366
-3.0065,-30.179
-3.0034,-30.01
-3.0002,-29.858
-2.9971,-29.723
-2.9939,-29.604
-2.9908,-29.503
-2.9877,-29.419
-2.9845,-29.352
-2.9814,-29.303
-2.9782,-29.271
-2.9751,-29.257
-2.9719,-29.262
-2.9688,-29.285
-2.9657,-29.327
-2.9625,-29.39
-2.9594,-29.473
-2.9562,-29.578
-2.9531,-29.705
-2.95,-29.856
-2.9468,-30.032
-2.9437,-30.235
-2.9405,-30.466
-2.9374,-30.728
-2.9342,-31.023
-2.9311,-31.354
-2.928,-31.725
-2.9248,-32.14
-2.9217,-32.604
-2.9185,-33.124
-2.9154,-33.708
-2.9123,-34.365
-2.9091,-35.109
-2.906,-35.954
-2.9028,-36.922
-2.8997,-38.039
-2.8965,-39.338
-2.8934,-40.854
-2.8903,-42.604
-2.8871,-44.492
-2.884,-46.048
-2.8808,-46.283
-2.8777,-44.903
-2.8746,-42.847
-2.8714,-40.815
-2.8683,-39.002
-2.8651,-37.418
-2.862,-36.028
-2.8588,-34.799
-2.8557,-33.702
-2.8526,-32.713
-2.8494,-31.814
-2.8463,-30.993
-2.8431,-30.238
-2.84,-29.541
-2.8369,-28.894
-2.8337,-28.292
-2.8306,-27.73
-2.8274,-27.203
-2.8243,-26.71
-2.8212,-26.246
-2.818,-25.81
-2.8149,-25.4
-2.8117,-25.013
-2.8086,-24.648
-2.8054,-24.304
-2.8023,-23.979
-2.7992,-23.673
-2.796,-23.384
-2.7929,-23.112
-2.7897,-22.856
-2.7866,-22.616
-2.7835,-22.39
-2.7803,-22.178
-2.7772,-21.981
-2.774,-21.796
-2.7709,-21.625
-2.7677,-21.466
-2.7646,-21.32
-2.7615,-21.186
-2.7583,-21.063
-2.7552,-20.953
-2.752,-20.854
-2.7489,-20.767
-2.7458,-20.691
-2.7426,-20.627
-2.7395,-20.574
-2.7363,-20.532
-2.7332,-20.502
-2.73,-20.483
-2.7269,-20.476
-2.7238,-20.48
-2.7206,-20.496
-2.7175,-20.524
-2.7143,-20.563
-2.7112,-20.615
-2.7081,-20.68
-2.7049,-20.758
-2.7018,-20.848
-2.6986,-20.953
-2.6955,-21.071
-2.6923,-21.204
-2.6892,-21.353
-2.6861,-21.517
-2.6829,-21.698
-2.6798,-21.896
-2.6766,-22.113
-2.6735,-22.349
-2.6704,-22.607
-2.6672,-22.886
-2.6641,-23.19
-2.6609,-23.519
-2.6578,-23.877
-2.6546,-24.266
-2.6515,-24.689
-2.6484,-25.15
-2.6452,-25.654
-2.6421,-26.206
-2.6389,-26.813
-2.6358,-27.484
-2.6327,-28.229
-2.6295,-29.065
-2.6264,-30.009
-2.6232,-31.089
-2.6201,-32.342
-2.6169,-33.824
-2.6138,-35.62
-2.6107,-37.86
-2.6075,-40.725
-2.6044,-44.162
-2.6012,-45.822
-2.5981,-43.079
-2.595,-39.647
-2.5918,-36.887
-2.5887,-34.7
-2.5855,-32.915
-2.5824,-31.414
-2.5792,-30.124
-2.5761,-28.995
-2.573,-27.993
-2.5698,-27.093
-2.5667,-26.278
-2.5635,-25.533
-2.5604,-24.85
-2.5573,-24.219
-2.5541,-23.633
-2.551,-23.089
-2.5478,-22.58
-2.5447,-22.104
-2.5415,-21.657
-2.5384,-21.237
-2.5353,-20.841
-2.5321,-20.468
-2.529,-20.116
-2.5258,-19.783
-2.5227,-19.468
-2.5196,-19.17
-2.5164,-18.889
-2.5133,-18.622
-2.5101,-18.369
-2.507,-18.13
-2.5038,-17.904
-2.5007,-17.691
-2.4976,-17.489
-2.4944,-17.298
-2.4913,-17.119
-2.4881,-16.95
-2.485,-16.791
-2.4819,-16.642
-2.4787,-16.502
-2.4756,-16.372
-2.4724,-16.25
-2.4693,-16.138
-2.4662,-16.034
-2.463,-15.939
-2.4599,-15.852
-2.4567,-15.773
-2.4536,-15.702
-2.4504,-15.64
-2.4473,-15.584
-2.4442,-15.537
-2.441,-15.498
-2.4379,-15.466
-2.4347,-15.441
-2.4316,-15.424
-2.4285,-15.415
-2.4253,-15.413
-2.4222,-15.419
-2.419,-15.432
-2.4159,-15.453
-2.4127,-15.481
-2.4096,-15.517
-2.4065,-15.561
-2.4033,-15.613
-2.4002,-15.672
-2.397,-15.74
-2.3939,-15.816
-2.3908,-15.9
-2.3876,-15.993
-2.3845,-16.094
-2.3813,-16.204
-2.3782,-16.323
-2.375,-16.452
-2.3719,-16.591
-2.3688,-16.739
-2.3656,-16.898
-2.3625,-17.067
-2.3593,-17.248
-2.3562,-17.44
-2.3531,-17.645
-2.3499,-17.862
-2.3468,-18.093
-2.3436,-18.338
-2.3405,-18.599
-2.3373,-18.875
-2.3342,-19.169
-2.3311,-19.481
-2.3279,-19.813
-2.3248,-20.166
-2.3216,-20.543
-2.3185,-20.945
-2.3154,-21.375
-2.3122,-21.837
-2.3091,-22.333
-2.3059,-22.867
-2.3028,-23.446
-2.2996,-24.076
-2.2965,-24.763
-2.2934,-25.52
-2.2902,-26.358
-2.2871,-27.295
-2.2839,-28.354
-2.2808,-29.57
-2.2777,-30.989
-2.2745,-32.687
-2.2714,-34.782
-2.2682,-37.465
-2.2651,-40.97
-2.2619,-44.48
-2.2588,-43.272
-2.2557,-39.394
-2.2525,-36.199
-2.2494,-33.743
-2.2462,-31.788
-2.2431,-30.175
-2.24,-28.806
-2.2368,-27.619
-2.2337,-26.573
-2.2305,-25.639
-2.2274,-24.795
-2.2242,-24.028
-2.2211,-23.324
-2.218,-22.674
-2.2148,-22.072
-2.2117,-21.511
-2.2085,-20.986
-2.2054,-20.494
-2.2023,-20.031
-2.1991,-19.594
-2.196,-19.18
-2.1928,-18.789
-2.1897,-18.417
-2.1865,-18.063
